,loc_pred,gt_error_loc
4135,0,0
4136,33,33
4137,0,0
4138,11,11
4139,0,0
4140,14,14
4141,0,0
4142,21,21
4143,0,0
4144,39,39
4145,0,0
4146,16,14
4147,0,0
4148,0,20
4149,0,0
4150,37,61
4151,0,0
4152,12,12
4153,0,0
4154,27,27
4155,0,0
4156,19,19
4157,0,0
4158,17,17
4159,0,0
4160,14,14
4161,0,0
4162,19,19
4163,0,0
4164,19,19
4165,0,0
4166,16,16
4167,0,0
4168,14,14
4169,0,0
4170,26,26
4171,0,0
4172,177,177
4173,0,0
4174,0,28
4175,0,0
4176,124,124
4177,0,0
4178,21,21
4179,0,0
4180,25,25
4181,0,0
4182,25,25
4183,0,0
4184,25,25
4185,0,0
4186,21,21
4187,0,0
4188,25,21
4189,0,0
4190,21,21
4191,0,0
4192,25,21
4193,0,0
4194,79,79
4195,0,0
4196,0,20
4197,0,0
4198,35,35
4199,0,0
4200,104,104
4201,0,0
4202,14,14
4203,0,0
4204,0,44
4205,0,0
4206,30,30
4207,0,0
4208,84,84
4209,0,0
4210,48,48
4211,0,0
4212,37,22
4213,0,0
4214,59,59
4215,0,0
4216,0,19
4217,0,0
4218,29,29
4219,0,0
4220,12,12
4221,0,0
4222,25,25
4223,0,0
4224,33,33
4225,0,0
4226,26,26
4227,0,0
4228,27,27
4229,0,0
4230,30,30
4231,0,0
4232,51,51
4233,0,0
4234,15,15
4235,0,0
4236,39,39
4237,0,0
4238,26,26
4239,0,0
4240,0,0
4241,18,18
4242,0,0
4243,9,9
4244,0,0
4245,15,15
4246,0,0
4247,102,102
4248,0,0
4249,20,20
4250,0,0
4251,0,219
4252,0,0
4253,16,16
4254,0,0
4255,18,18
4256,0,0
4257,28,28
4258,0,0
4259,175,175
4260,0,0
4261,0,0
4262,0,0
4263,74,74
4264,0,0
4265,178,178
4266,0,0
4267,23,23
4268,0,0
4269,0,0
4270,0,0
4271,22,22
4272,0,0
4273,28,28
4274,0,0
4275,28,28
4276,0,0
4277,20,20
4278,0,0
4279,234,234
4280,0,0
4281,59,59
4282,0,0
4283,37,29
4284,0,0
4285,22,22
4286,0,0
4287,41,41
4288,0,0
4289,19,19
4290,0,0
4291,0,62
4292,0,0
4293,11,11
4294,0,0
4295,10,10
4296,0,0
4297,14,14
4298,0,0
4299,9,9
4300,0,0
4301,14,14
4302,0,0
4303,63,63
4304,0,0
4305,60,60
4306,0,0
4307,0,29
4308,0,0
4309,34,34
4310,0,0
4311,151,151
4312,0,0
4313,26,26
4314,0,0
4315,0,248
4316,0,0
4317,88,88
4318,0,0
4319,95,89
4320,0,0
4321,52,64
4322,52,0
4323,14,11
4324,0,0
4325,27,27
4326,0,0
4327,28,28
4328,0,0
4329,42,42
4330,0,0
4331,0,58
4332,0,0
4333,173,173
4334,0,0
4335,61,61
4336,0,0
4337,38,38
4338,0,0
4339,0,57
4340,0,0
4341,70,70
4342,0,0
4343,83,83
4344,0,0
4345,28,24
4346,0,0
4347,50,50
4348,0,0
4349,21,21
4350,0,0
4351,35,35
4352,0,0
4353,42,42
4354,0,0
4355,35,35
4356,0,0
4357,119,119
4358,0,0
4359,21,21
4360,0,0
4361,23,23
4362,0,0
4363,65,65
4364,0,0
4365,26,26
4366,0,0
4367,27,27
4368,0,0
4369,14,14
4370,0,0
4371,79,79
4372,0,0
4373,11,11
4374,0,0
4375,112,112
4376,0,0
4377,145,145
4378,0,0
4379,102,102
4380,0,0
4381,40,40
4382,0,0
4383,12,12
4384,0,0
4385,188,188
4386,0,0
4387,48,48
4388,0,0
4389,69,69
4390,0,0
4391,34,34
4392,0,0
4393,40,40
4394,0,0
4395,0,29
4396,0,0
4397,0,18
4398,0,0
4399,58,58
4400,0,0
4401,46,46
4402,0,0
4403,0,40
4404,0,0
4405,0,0
4406,19,23
4407,0,0
4408,0,0
4409,0,0
4410,0,0
4411,42,42
4412,37,0
4413,16,16
4414,0,0
4415,56,56
4416,0,0
4417,29,29
4418,0,0
4419,0,17
4420,0,0
4421,28,28
4422,0,0
4423,67,67
4424,0,0
4425,25,25
4426,0,0
4427,30,30
4428,0,0
4429,19,19
4430,0,0
4431,26,26
4432,0,0
4433,37,37
4434,0,0
4435,31,31
4436,0,0
4437,19,19
4438,0,0
4439,34,34
4440,0,0
4441,32,32
4442,0,0
4443,28,28
4444,0,0
4445,14,14
4446,0,0
4447,17,17
4448,0,0
4449,0,26
4450,0,0
4451,15,15
4452,0,0
4453,25,25
4454,0,0
4455,13,13
4456,0,0
4457,9,9
4458,0,0
4459,27,27
4460,0,0
4461,58,58
4462,0,0
4463,101,101
4464,0,0
4465,18,18
4466,0,0
4467,18,18
4468,0,0
4469,18,18
4470,0,0
4471,61,61
4472,0,0
4473,113,113
4474,0,0
4475,0,181
4476,0,0
4477,13,13
4478,0,0
4479,11,11
4480,0,0
4481,0,23
4482,0,0
4483,26,26
4484,0,0
4485,89,89
4486,0,0
4487,66,66
4488,100,0
4489,71,71
4490,0,0
4491,61,61
4492,0,0
4493,53,53
4494,0,0
4495,138,138
4496,0,0
4497,23,23
4498,0,0
4499,45,45
4500,0,0
4501,86,86
4502,0,0
4503,70,70
4504,0,0
4505,0,66
4506,0,0
4507,19,19
4508,0,0
4509,83,83
4510,0,0
4511,72,72
4512,0,0
4513,78,78
4514,0,0
4515,160,160
4516,0,0
4517,18,18
4518,0,0
4519,44,44
4520,0,0
4521,19,19
4522,0,0
4523,53,53
4524,0,0
4525,121,121
4526,0,0
4527,0,32
4528,0,0
4529,19,19
4530,0,0
4531,28,28
4532,0,0
4533,45,45
4534,0,0
4535,21,21
4536,0,0
4537,89,89
4538,0,0
4539,33,33
4540,0,0
4541,10,10
4542,0,0
4543,107,107
4544,0,0
4545,116,116
4546,0,0
4547,65,65
4548,0,0
4549,38,13
4550,0,0
4551,67,67
4552,0,0
4553,16,16
4554,0,0
4555,27,27
4556,0,0
4557,16,16
4558,0,0
4559,15,15
4560,0,0
4561,0,48
4562,0,0
4563,52,52
4564,0,0
4565,40,40
4566,0,0
4567,159,159
4568,0,0
4569,60,60
4570,0,0
4571,70,70
4572,0,0
4573,94,94
4574,0,0
4575,60,60
4576,0,0
4577,84,84
4578,0,0
4579,53,53
4580,0,0
4581,43,43
4582,0,0
4583,71,71
4584,0,0
4585,80,80
4586,0,0
4587,23,23
4588,0,0
4589,27,27
4590,0,0
4591,93,93
4592,0,0
4593,0,67
4594,0,0
4595,150,150
4596,0,0
4597,60,60
4598,0,0
4599,25,21
4600,0,0
4601,15,15
4602,0,0
4603,10,10
4604,0,0
4605,44,44
4606,0,0
4607,24,24
4608,0,0
4609,97,97
4610,0,0
4611,18,27
4612,0,0
4613,19,15
4614,0,0
4615,19,15
4616,0,0
4617,122,122
4618,0,0
4619,0,0
4620,207,207
4621,0,0
4622,97,97
4623,0,0
4624,27,27
4625,0,0
4626,29,29
4627,0,0
4628,201,201
4629,0,0
4630,10,10
4631,0,0
4632,0,43
4633,0,0
4634,0,68
4635,0,0
4636,90,90
4637,0,0
4638,17,17
4639,0,0
4640,24,24
4641,0,0
4642,85,85
4643,0,0
4644,35,35
4645,0,0
4646,0,61
4647,0,0
4648,16,16
4649,0,0
4650,76,76
4651,0,0
4652,94,94
4653,0,0
4654,67,67
4655,0,0
4656,66,66
4657,0,0
4658,32,32
4659,0,0
4660,0,13
4661,0,0
4662,19,19
4663,0,0
4664,23,23
4665,0,0
4666,72,72
4667,0,0
4668,44,44
4669,0,0
4670,66,66
4671,0,0
4672,16,16
4673,0,0
4674,191,191
4675,0,0
4676,0,0
4677,0,0
4678,0,36
4679,0,0
4680,60,60
4681,0,0
4682,38,38
4683,0,0
4684,15,15
4685,0,0
4686,48,48
4687,0,0
4688,165,165
4689,0,0
4690,79,79
4691,0,0
4692,111,111
4693,0,0
4694,56,56
4695,0,0
4696,23,23
4697,0,0
4698,40,40
4699,0,0
4700,130,130
4701,0,0
4702,29,29
4703,0,0
4704,20,20
4705,0,0
4706,24,24
4707,0,0
4708,24,24
4709,0,0
4710,0,0
4711,197,197
4712,0,0
4713,145,145
4714,0,0
4715,23,23
4716,0,0
4717,16,16
4718,0,0
4719,60,60
4720,0,0
4721,24,24
4722,0,0
4723,124,124
4724,0,0
4725,40,40
4726,0,0
4727,0,108
4728,0,0
4729,0,94
4730,0,0
4731,16,16
4732,0,0
4733,0,47
4734,0,0
4735,33,33
4736,0,0
4737,39,39
4738,0,0
4739,0,36
4740,0,0
4741,52,52
4742,0,0
4743,0,34
4744,0,0
4745,138,138
4746,0,0
4747,68,68
4748,0,0
4749,67,67
4750,0,0
4751,81,81
4752,0,0
4753,15,15
4754,0,0
4755,64,64
4756,0,0
4757,0,28
4758,0,0
4759,0,118
4760,0,0
4761,37,37
4762,0,0
4763,24,24
4764,0,0
4765,14,14
4766,0,0
4767,0,21
4768,0,0
4769,0,0
4770,14,14
4771,0,0
4772,48,48
4773,0,0
4774,21,21
4775,0,0
4776,76,76
4777,0,0
4778,17,17
4779,0,0
4780,18,18
4781,0,0
4782,30,30
4783,0,0
4784,25,25
4785,0,0
4786,40,40
4787,0,0
4788,147,147
4789,0,0
4790,35,35
4791,0,0
4792,55,55
4793,0,0
4794,99,99
4795,0,0
4796,70,70
4797,0,0
4798,15,15
4799,0,0
4800,32,32
4801,0,0
4802,43,43
4803,0,0
4804,39,39
4805,0,0
4806,184,184
4807,0,0
4808,81,81
4809,0,0
4810,178,178
4811,0,0
4812,33,33
4813,0,0
4814,13,13
4815,219,0
4816,276,276
4817,0,0
4818,20,20
4819,0,0
4820,25,25
4821,0,0
4822,18,18
4823,0,0
4824,0,0
4825,57,57
4826,0,0
4827,13,13
4828,0,0
4829,90,90
4830,0,0
4831,0,11
4832,0,0
4833,30,30
4834,0,0
4835,68,68
4836,0,0
4837,0,0
4838,0,0
4839,131,131
4840,0,0
4841,0,40
4842,0,0
4843,50,50
4844,0,0
4845,96,96
4846,0,0
4847,34,34
4848,0,0
4849,13,13
4850,0,0
4851,13,13
4852,0,0
4853,18,18
4854,0,0
4855,28,28
4856,0,0
4857,49,49
4858,0,0
4859,56,56
4860,0,0
4861,13,13
4862,0,0
4863,90,90
4864,0,0
4865,143,143
4866,0,0
4867,19,19
4868,0,0
4869,28,28
4870,0,0
4871,0,185
4872,0,0
4873,0,67
4874,0,0
4875,31,31
4876,0,0
4877,49,49
4878,0,0
4879,57,57
4880,0,0
4881,47,47
4882,0,0
4883,0,23
4884,0,0
4885,33,33
4886,0,0
4887,42,42
4888,0,0
4889,60,60
4890,0,0
4891,157,157
4892,0,0
4893,107,107
4894,0,0
4895,176,176
4896,0,0
4897,157,157
4898,0,0
4899,20,20
4900,0,0
4901,65,65
4902,0,0
4903,0,159
4904,0,0
4905,0,77
4906,0,0
4907,17,17
4908,0,0
4909,9,9
4910,0,0
4911,17,17
4912,0,0
4913,15,15
4914,0,0
4915,63,63
4916,0,0
4917,31,31
4918,0,0
4919,21,10
4920,0,0
4921,21,10
4922,0,0
4923,12,12
4924,0,0
4925,33,33
4926,0,0
4927,12,12
4928,0,0
4929,33,33
4930,0,0
4931,33,33
4932,20,0
4933,33,33
4934,0,0
4935,33,24
4936,0,0
4937,24,24
4938,0,0
4939,10,10
4940,0,0
4941,11,11
4942,0,0
4943,0,0
4944,36,36
4945,0,0
4946,25,25
4947,0,0
4948,17,13
4949,0,0
4950,25,25
4951,0,0
4952,56,56
4953,0,0
4954,15,15
4955,0,0
4956,0,0
4957,20,23
4958,0,0
4959,10,10
4960,0,0
4961,12,12
4962,0,0
4963,12,12
4964,0,0
4965,12,12
4966,0,0
4967,12,12
4968,0,0
4969,0,127
4970,0,0
4971,89,89
4972,0,0
4973,23,23
4974,0,0
4975,23,23
4976,0,0
4977,45,45
4978,0,0
4979,11,11
4980,0,0
4981,130,130
4982,0,0
4983,56,56
4984,0,0
4985,102,102
4986,0,0
4987,15,15
4988,0,0
4989,48,48
4990,0,0
4991,13,13
4992,0,0
4993,45,41
4994,0,0
4995,21,21
4996,15,0
4997,0,48
4998,0,0
4999,0,42
5000,0,0
5001,0,45
5002,0,0
5003,30,30
5004,0,0
5005,17,17
5006,0,0
5007,70,70
5008,0,0
5009,0,68
5010,0,0
5011,19,19
5012,0,0
5013,11,11
5014,0,0
5015,18,18
5016,0,0
5017,13,13
5018,0,0
5019,18,18
5020,0,0
5021,11,11
5022,0,0
5023,31,31
5024,0,0
5025,37,37
5026,0,0
5027,44,44
5028,0,0
5029,30,30
5030,0,0
5031,14,14
5032,0,0
5033,17,17
5034,0,0
5035,18,18
5036,0,0
5037,0,42
5038,67,0
5039,36,36
5040,0,0
5041,16,16
5042,0,0
5043,0,12
5044,0,0
5045,12,12
5046,0,0
5047,0,12
5048,12,0
5049,0,12
5050,12,0
5051,18,18
5052,0,0
5053,18,18
5054,0,0
5055,0,12
5056,12,0
5057,20,16
5058,0,0
5059,20,20
5060,0,0
5061,21,10
5062,0,0
5063,21,10
5064,0,0
5065,10,10
5066,0,0
5067,0,13
5068,0,0
5069,21,10
5070,0,0
5071,21,10
5072,0,0
5073,13,13
5074,0,0
5075,0,0
5076,34,34
5077,0,0
5078,30,30
5079,0,0
5080,34,34
5081,0,0
5082,34,30
5083,0,0
5084,236,236
5085,0,0
5086,31,31
5087,0,0
5088,27,27
5089,0,0
5090,41,41
5091,0,0
5092,155,159
5093,0,0
5094,210,210
5095,0,0
5096,0,0
5097,0,0
5098,32,32
5099,0,0
5100,0,60
5101,0,0
5102,73,73
5103,0,0
5104,99,99
5105,0,0
5106,20,20
5107,0,0
5108,43,43
5109,0,0
5110,79,79
5111,0,0
5112,28,28
5113,0,0
5114,53,53
5115,0,0
5116,35,35
5117,0,0
5118,39,39
5119,0,0
5120,36,36
5121,0,0
5122,30,30
5123,0,0
5124,0,24
5125,0,0
5126,13,13
5127,0,0
5128,25,25
5129,0,0
5130,13,9
5131,0,0
5132,16,16
5133,0,0
5134,15,9
5135,0,0
5136,24,24
5137,0,0
5138,24,24
5139,0,0
5140,15,15
5141,0,0
5142,146,146
5143,0,0
5144,75,75
5145,0,0
5146,82,82
5147,0,0
5148,17,17
5149,0,0
5150,54,54
5151,0,0
5152,13,13
5153,0,0
5154,0,0
5155,17,17
5156,0,0
5157,0,55
5158,0,0
5159,28,28
5160,0,0
5161,0,0
5162,25,25
5163,0,0
5164,17,17
5165,0,0
5166,13,13
5167,0,0
5168,0,35
5169,0,0
5170,43,35
5171,0,0
5172,72,72
5173,0,0
5174,114,114
5175,0,0
5176,55,76
5177,0,0
5178,42,42
5179,0,0
5180,34,34
5181,0,0
5182,0,0
5183,0,0
5184,27,27
5185,0,0
5186,29,29
5187,0,0
5188,170,80
5189,170,0
5190,17,17
5191,0,0
5192,16,16
5193,0,0
5194,16,16
5195,0,0
5196,0,0
5197,18,18
5198,0,0
5199,18,18
5200,0,0
5201,18,18
5202,0,0
5203,18,18
5204,0,0
5205,18,18
5206,0,0
5207,18,18
5208,0,0
5209,20,20
5210,0,0
5211,18,18
5212,0,0
5213,18,18
5214,0,0
5215,18,18
5216,0,0
5217,20,20
5218,0,0
5219,18,18
5220,0,0
5221,18,18
5222,0,0
5223,15,15
5224,0,0
5225,18,18
5226,0,0
5227,21,21
5228,0,0
5229,23,23
5230,0,0
5231,15,15
5232,0,0
5233,25,25
5234,0,0
5235,40,40
5236,0,0
5237,40,40
5238,0,0
5239,13,13
5240,0,0
5241,136,136
5242,0,0
5243,244,244
5244,0,0
5245,67,67
5246,0,0
5247,21,21
5248,0,0
5249,0,146
5250,0,0
5251,21,21
5252,0,0
5253,40,40
5254,0,0
5255,48,48
5256,0,0
5257,19,19
5258,0,0
5259,21,21
5260,0,0
5261,125,125
5262,0,0
5263,52,52
5264,0,0
5265,24,24
5266,0,0
5267,212,212
5268,0,0
5269,21,21
5270,0,0
5271,20,20
5272,0,0
5273,37,37
5274,0,0
5275,37,37
5276,0,0
5277,21,21
5278,0,0
5279,24,24
5280,0,0
5281,72,72
5282,0,0
5283,111,111
5284,0,0
5285,0,24
5286,0,0
5287,0,51
5288,0,0
5289,127,92
5290,127,0
5291,0,104
5292,0,0
5293,97,97
5294,0,0
5295,111,111
5296,0,0
5297,0,165
5298,0,0
5299,82,82
5300,0,0
5301,115,115
5302,0,0
5303,86,86
5304,0,0
5305,47,47
5306,0,0
5307,21,21
5308,0,0
5309,68,68
5310,0,0
5311,40,40
5312,0,0
5313,30,30
5314,0,0
5315,13,13
5316,0,0
5317,10,10
5318,0,0
5319,25,25
5320,0,0
5321,17,17
5322,0,0
5323,25,25
5324,0,0
5325,130,130
5326,171,0
5327,109,109
5328,0,0
5329,24,24
5330,0,0
5331,46,32
5332,46,0
5333,15,9
5334,0,0
5335,9,9
5336,0,0
5337,0,11
5338,0,0
5339,16,16
5340,0,0
5341,0,74
5342,0,0
5343,0,25
5344,0,0
5345,45,45
5346,0,0
5347,21,21
5348,0,0
5349,0,183
5350,0,0
5351,183,183
5352,0,0
5353,27,27
5354,0,0
5355,13,13
5356,0,0
5357,43,43
5358,0,0
5359,10,10
5360,0,0
5361,144,144
5362,0,0
5363,56,56
5364,0,0
5365,133,133
5366,0,0
5367,70,70
5368,0,0
5369,16,19
5370,0,0
5371,22,22
5372,0,0
5373,68,68
5374,0,0
5375,55,55
5376,0,0
5377,0,82
5378,0,0
5379,0,0
5380,0,0
5381,41,41
5382,0,0
5383,56,56
5384,0,0
5385,17,17
5386,0,0
5387,11,11
5388,0,0
5389,47,47
5390,0,0
5391,11,11
5392,0,0
5393,21,21
5394,0,0
5395,11,11
5396,0,0
5397,48,48
5398,0,0
5399,106,106
5400,0,0
5401,84,84
5402,0,0
5403,0,16
5404,0,0
5405,0,0
5406,0,0
5407,0,77
5408,0,0
5409,28,28
5410,0,0
5411,51,51
5412,0,0
5413,19,19
5414,0,0
5415,22,22
5416,0,0
5417,0,0
5418,0,0
5419,56,56
5420,0,0
5421,60,60
5422,0,0
5423,19,19
5424,0,0
5425,23,23
5426,0,0
5427,43,43
5428,0,0
5429,55,55
5430,0,0
5431,78,78
5432,0,0
5433,36,36
5434,0,0
5435,23,23
5436,0,0
5437,24,20
5438,0,0
5439,129,129
5440,0,0
5441,14,14
5442,0,0
5443,125,125
5444,0,0
5445,44,44
5446,0,0
5447,67,67
5448,0,0
5449,9,9
5450,0,0
5451,55,55
5452,0,0
5453,23,23
5454,0,0
5455,19,19
5456,0,0
5457,25,25
5458,0,0
5459,46,46
5460,0,0
5461,135,135
5462,0,0
5463,53,46
5464,0,0
5465,20,20
5466,0,0
5467,26,26
5468,0,0
5469,225,225
5470,0,0
5471,245,245
5472,0,0
5473,25,25
5474,0,0
5475,12,12
5476,0,0
5477,20,16
5478,0,0
5479,64,64
5480,0,0
5481,10,10
5482,0,0
5483,14,14
5484,0,0
5485,60,60
5486,0,0
5487,37,37
5488,0,0
5489,178,178
5490,0,0
5491,96,96
5492,0,0
5493,22,22
5494,0,0
5495,71,71
5496,0,0
5497,0,153
5498,0,0
5499,62,62
5500,0,0
5501,100,100
5502,0,0
5503,95,95
5504,0,0
5505,0,115
5506,0,0
5507,20,20
5508,0,0
5509,45,45
5510,0,0
5511,25,25
5512,0,0
5513,21,21
5514,0,0
5515,50,50
5516,0,0
5517,21,21
5518,0,0
5519,21,21
5520,0,0
5521,21,21
5522,0,0
5523,21,21
5524,0,0
5525,16,16
5526,0,0
5527,23,23
5528,0,0
5529,21,21
5530,0,0
5531,19,19
5532,0,0
5533,52,52
5534,0,0
5535,48,48
5536,0,0
5537,173,173
5538,0,0
5539,48,48
5540,0,0
5541,103,103
5542,0,0
5543,65,65
5544,0,0
5545,351,351
5546,0,0
5547,36,36
5548,0,0
5549,21,21
5550,0,0
5551,25,25
5552,0,0
5553,36,36
5554,0,0
5555,26,26
5556,0,0
5557,195,195
5558,0,0
5559,0,151
5560,0,0
5561,12,12
5562,0,0
5563,0,0
5564,18,18
5565,0,0
5566,0,0
5567,0,0
5568,59,59
5569,0,0
5570,0,81
5571,0,0
5572,13,13
5573,0,0
5574,103,103
5575,0,0
5576,225,225
5577,241,0
5578,0,60
5579,0,0
5580,9,9
5581,0,0
5582,0,12
5583,0,0
5584,0,15
5585,0,0
5586,39,39
5587,0,0
5588,0,195
5589,0,0
5590,0,41
5591,0,0
5592,110,110
5593,0,0
5594,15,15
5595,0,0
5596,16,16
5597,0,0
5598,40,40
5599,51,0
5600,40,36
5601,0,0
5602,11,11
5603,0,0
5604,14,10
5605,0,0
5606,35,35
5607,0,0
5608,108,108
5609,0,0
5610,0,61
5611,0,0
5612,67,67
5613,0,0
5614,0,10
5615,0,0
5616,14,14
5617,0,0
5618,13,13
5619,0,0
5620,28,28
5621,0,0
5622,11,11
5623,0,0
5624,37,37
5625,0,0
5626,43,43
5627,0,0
5628,29,29
5629,0,0
5630,18,18
5631,0,0
5632,106,106
5633,0,0
5634,0,68
5635,0,0
5636,56,56
5637,0,0
5638,0,37
5639,0,0
5640,152,152
5641,0,0
5642,57,57
5643,0,0
5644,44,44
5645,0,0
5646,13,13
5647,0,0
5648,11,11
5649,0,0
5650,38,38
5651,0,0
5652,19,17
5653,0,0
5654,30,30
5655,0,0
5656,26,26
5657,0,0
5658,30,30
5659,0,0
5660,0,14
5661,0,0
5662,17,17
5663,0,0
5664,30,30
5665,0,0
5666,21,12
5667,0,0
5668,0,14
5669,0,0
5670,32,32
5671,0,0
5672,0,38
5673,0,0
5674,62,53
5675,0,0
5676,0,9
5677,0,0
5678,0,9
5679,0,0
5680,0,0
5681,115,115
5682,0,0
5683,0,63
5684,0,0
5685,157,157
5686,0,0
5687,27,27
5688,0,0
5689,153,153
5690,0,0
5691,31,31
5692,0,0
5693,30,30
5694,0,0
5695,12,12
5696,0,0
5697,16,16
5698,0,0
5699,48,48
5700,0,0
5701,235,235
5702,0,0
5703,34,34
5704,0,0
5705,32,12
5706,0,0
5707,34,34
5708,0,0
5709,50,50
5710,0,0
5711,50,50
5712,0,0
5713,105,105
5714,0,0
5715,75,75
5716,0,0
5717,142,142
5718,0,0
5719,14,14
5720,32,0
5721,89,89
5722,0,0
5723,86,86
5724,0,0
5725,107,107
5726,0,0
5727,23,23
5728,0,0
5729,0,0
5730,0,0
5731,0,51
5732,0,0
5733,0,0
5734,0,0
5735,0,16
5736,0,0
5737,26,26
5738,0,0
5739,16,16
5740,0,0
5741,13,13
5742,0,0
5743,12,12
5744,0,0
5745,82,82
5746,0,0
5747,22,22
5748,0,0
5749,103,103
5750,0,0
5751,13,13
5752,0,0
5753,136,136
5754,0,0
5755,204,204
5756,0,0
5757,77,77
5758,0,0
5759,66,66
5760,0,0
5761,183,183
5762,218,0
5763,66,66
5764,0,0
5765,174,174
5766,0,0
5767,19,19
5768,0,0
5769,28,28
5770,0,0
5771,0,42
5772,0,0
5773,22,22
5774,0,0
5775,103,103
5776,0,0
5777,10,10
5778,0,0
5779,14,14
5780,0,0
5781,23,23
5782,0,0
5783,49,49
5784,0,0
5785,65,65
5786,0,0
5787,0,41
5788,0,0
5789,22,22
5790,0,0
5791,0,10
5792,0,0
5793,67,67
5794,0,0
5795,23,23
5796,0,0
5797,11,11
5798,0,0
5799,23,23
5800,0,0
5801,10,10
5802,0,0
5803,24,24
5804,0,0
5805,0,30
5806,0,0
5807,16,16
5808,255,0
5809,31,31
5810,0,0
5811,11,11
5812,0,0
5813,115,115
5814,0,0
5815,21,21
5816,0,0
5817,50,40
5818,0,0
5819,57,57
5820,0,0
5821,58,58
5822,0,0
5823,23,23
5824,0,0
5825,15,15
5826,0,0
5827,44,44
5828,0,0
5829,62,62
5830,0,0
5831,38,38
5832,0,0
5833,110,110
5834,0,0
5835,31,31
5836,0,0
5837,17,17
5838,0,0
5839,93,93
5840,0,0
5841,24,24
5842,0,0
5843,109,62
5844,109,0
5845,14,14
5846,0,0
5847,36,36
5848,0,0
5849,0,177
5850,0,0
5851,89,89
5852,0,0
5853,197,197
5854,0,0
5855,12,12
5856,0,0
5857,67,67
5858,0,0
5859,0,0
5860,0,0
5861,289,289
5862,0,0
5863,19,19
5864,0,0
5865,111,111
5866,0,0
5867,36,36
5868,0,0
5869,15,15
5870,0,0
5871,69,69
5872,0,0
5873,0,43
5874,0,0
5875,13,13
5876,0,0
5877,10,10
5878,0,0
5879,35,35
5880,0,0
5881,160,160
5882,0,0
5883,34,34
5884,0,0
5885,17,17
5886,0,0
5887,59,59
5888,0,0
5889,19,19
5890,0,0
5891,94,94
5892,0,0
5893,31,19
5894,0,0
5895,22,22
5896,0,0
5897,35,35
5898,0,0
5899,24,24
5900,0,0
5901,123,123
5902,0,0
5903,17,13
5904,0,0
5905,0,9
5906,0,0
5907,118,118
5908,0,0
5909,0,126
5910,0,0
5911,25,25
5912,0,0
5913,0,0
5914,0,0
5915,15,15
5916,0,0
5917,18,18
5918,0,0
5919,13,13
5920,0,0
5921,38,38
5922,0,0
5923,32,32
5924,0,0
5925,25,25
5926,0,0
5927,26,26
5928,0,0
5929,62,62
5930,0,0
5931,47,47
5932,0,0
5933,15,15
5934,0,0
5935,48,48
5936,0,0
5937,32,32
5938,0,0
5939,205,205
5940,0,0
5941,124,124
5942,57,0
5943,199,199
5944,0,0
5945,20,20
5946,72,0
5947,13,13
5948,0,0
5949,37,37
5950,0,0
5951,0,222
5952,0,0
5953,0,29
5954,0,0
5955,0,11
5956,0,0
5957,24,24
5958,0,0
5959,57,57
5960,0,0
5961,67,53
5962,0,0
5963,0,128
5964,0,0
5965,18,18
5966,0,0
5967,47,47
5968,0,0
5969,153,153
5970,0,0
5971,58,58
5972,0,0
5973,111,111
5974,0,0
5975,186,186
5976,0,0
5977,30,30
5978,0,0
5979,274,274
5980,0,0
5981,87,87
5982,0,0
5983,0,244
5984,0,0
5985,0,147
5986,0,0
5987,129,129
5988,0,0
5989,31,31
5990,0,0
5991,40,13
5992,0,0
5993,33,33
5994,0,0
5995,44,44
5996,0,0
5997,49,49
5998,0,0
5999,18,18
6000,0,0
6001,13,13
6002,0,0
6003,32,32
6004,0,0
6005,46,46
6006,0,0
6007,30,26
6008,0,0
6009,35,35
6010,0,0
6011,174,174
6012,0,0
6013,9,9
6014,0,0
6015,34,34
6016,0,0
6017,30,30
6018,0,0
6019,32,32
6020,0,0
6021,16,16
6022,0,0
6023,16,16
6024,0,0
6025,16,16
6026,0,0
6027,14,14
6028,0,0
6029,0,69
6030,0,0
6031,80,80
6032,0,0
6033,76,76
6034,0,0
6035,0,0
6036,52,52
6037,0,0
6038,0,45
6039,0,0
6040,85,85
6041,0,0
6042,13,13
6043,0,0
6044,101,101
6045,0,0
6046,66,66
6047,0,0
6048,30,30
6049,0,0
6050,0,86
6051,0,0
6052,22,22
6053,0,0
6054,28,28
6055,0,0
6056,34,30
6057,0,0
6058,35,31
6059,0,0
6060,30,30
6061,0,0
6062,22,22
6063,0,0
6064,0,43
6065,0,0
6066,36,36
6067,0,0
6068,130,130
6069,0,0
6070,49,45
6071,0,0
6072,49,45
6073,0,0
6074,27,27
6075,0,0
6076,13,13
6077,0,0
6078,19,19
6079,0,0
6080,0,256
6081,0,0
6082,47,47
6083,67,0
6084,12,12
6085,0,0
6086,14,14
6087,0,0
6088,14,14
6089,0,0
6090,14,14
6091,0,0
6092,14,14
6093,0,0
6094,19,19
6095,0,0
6096,57,57
6097,0,0
6098,37,37
6099,0,0
6100,27,27
6101,0,0
6102,35,35
6103,0,0
6104,54,54
6105,0,0
6106,13,13
6107,0,0
6108,12,12
6109,0,0
6110,12,12
6111,0,0
6112,13,13
6113,0,0
6114,0,48
6115,0,0
6116,31,31
6117,0,0
6118,12,12
6119,0,0
6120,14,14
6121,0,0
6122,14,14
6123,0,0
6124,26,26
6125,0,0
6126,26,26
6127,0,0
6128,33,33
6129,0,0
6130,155,155
6131,0,0
